sample_index,filename,tags,branch_tags,paper_use,baseline_teds,phase5e_teds,delta_full_vs_baseline,horizontal_teds,vertical_teds,complexity_score,header_rows,row_count,max_width,span_tokens,rowspan_tokens,colspan_tokens,max_rowspan,max_colspan,span_area,gt_len,copied_image,image_path
3512,PMC4329658_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.3137254901960784,1.0,0.6862745098039216,,,54.50000000000001,2,16,5,3,1,2,2,2,6,122,images/03512_PMC4329658_004_00.png,train_data/table/pubtabnet/val/PMC4329658_004_00.png
3185,PMC3103491_008_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.39837398373983735,1.0,0.6016260162601627,,,54.2,2,13,8,3,0,3,1,2,6,140,images/03185_PMC3103491_008_00.png,train_data/table/pubtabnet/val/PMC3103491_008_00.png
2300,PMC5031702_009_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.65,1.0,0.35,,,54.050000000000004,2,11,12,1,0,1,1,8,8,153,images/02300_PMC5031702_009_00.png,train_data/table/pubtabnet/val/PMC5031702_009_00.png
364,PMC4175090_004_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.1384615384615384,1.0,0.8615384615384616,1.0,1.0,53.9,2,25,4,2,2,0,2,1,4,158,images/00364_PMC4175090_004_01.png,train_data/table/pubtabnet/val/PMC4175090_004_01.png
896,PMC4424222_010_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.1384615384615384,1.0,0.8615384615384616,1.0,1.0,53.9,2,25,4,2,2,0,2,1,4,158,images/00896_PMC4424222_010_00.png,train_data/table/pubtabnet/val/PMC4424222_010_00.png
4737,PMC4372228_005_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.1384615384615384,1.0,0.8615384615384616,,,53.9,2,25,4,2,2,0,2,1,4,158,images/04737_PMC4372228_005_00.png,train_data/table/pubtabnet/val/PMC4372228_005_00.png
4349,PMC4579510_003_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.46031746031746035,1.0,0.5396825396825397,,,53.85,2,7,7,4,1,3,2,2,8,75,images/04349_PMC4579510_003_01.png,train_data/table/pubtabnet/val/PMC4579510_003_01.png
3580,PMC3366220_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.6,1.0,0.4,,,53.849999999999994,2,10,8,2,1,1,2,7,9,103,images/03580_PMC3366220_004_00.png,train_data/table/pubtabnet/val/PMC3366220_004_00.png
2281,PMC3720214_004_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency,,horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.9866666666666667,0.3466666666666667,-0.64,,,53.8,1,10,6,4,3,1,3,2,10,90,images/02281_PMC3720214_004_01.png,train_data/table/pubtabnet/val/PMC3720214_004_01.png
2703,PMC3956676_014_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.0,-1.0,,,53.65,2,18,3,3,0,3,1,3,9,97,images/02703_PMC3956676_014_00.png,train_data/table/pubtabnet/val/PMC3956676_014_00.png
1472,PMC4775797_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.2792792792792793,1.0,0.7207207207207207,,,53.5,2,15,6,3,3,0,2,1,6,130,images/01472_PMC4775797_002_00.png,train_data/table/pubtabnet/val/PMC4775797_002_00.png
27,PMC4825282_002_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence;axis ablation evidence,0.5094339622641509,1.0,0.49056603773584906,0.5094339622641509,0.5094339622641509,53.050000000000004,2,6,7,3,2,1,3,5,11,61,images/00027_PMC4825282_002_01.png,train_data/table/pubtabnet/val/PMC4825282_002_01.png
3828,PMC6041757_008_00.png,row_col_span;long_range_dependency;horizontal_dependency;wide_table,,horizontal branch / colspan evidence;long-range relation evidence,0.4382022471910112,1.0,0.5617977528089888,,,52.75,1,9,9,2,0,2,1,9,18,93,images/03828_PMC6041757_008_00.png,train_data/table/pubtabnet/val/PMC6041757_008_00.png
2114,PMC4865301_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.3175182481751825,1.0,0.6824817518248175,,,52.4,1,45,5,1,0,1,1,2,2,321,images/02114_PMC4865301_005_00.png,train_data/table/pubtabnet/val/PMC4865301_005_00.png
4076,PMC5242299_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.5161290322580645,1.0,0.4838709677419355,,,52.00000000000001,2,6,9,3,1,2,2,4,10,72,images/04076_PMC5242299_006_00.png,train_data/table/pubtabnet/val/PMC5242299_006_00.png
2526,PMC4234020_002_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.26086956521739135,-0.7391304347826086,,,51.800000000000004,2,26,5,1,0,1,1,3,3,187,images/02526_PMC4234020_002_01.png,train_data/table/pubtabnet/val/PMC4234020_002_01.png
4104,PMC4280766_003_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,0.0,-1.0,,,51.75000000000001,1,15,2,4,4,0,3,1,11,69,images/04104_PMC4280766_003_00.png,train_data/table/pubtabnet/val/PMC4280766_003_00.png
642,PMC5350184_006_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,dual_branch_complementary,horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.6927374301675977,0.6927374301675977,0.0,0.6721311475409837,0.6721311475409837,51.6,1,35,4,1,0,1,1,2,2,216,images/00642_PMC5350184_006_00.png,train_data/table/pubtabnet/val/PMC5350184_006_00.png
2596,PMC5361642_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.11842105263157898,1.0,0.881578947368421,,,50.900000000000006,2,14,4,3,2,1,2,2,6,94,images/02596_PMC5361642_003_00.png,train_data/table/pubtabnet/val/PMC5361642_003_00.png
2549,PMC4509610_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.21999999999999997,-0.78,,,49.99999999999999,2,4,11,3,0,3,1,4,10,58,images/02549_PMC4509610_003_00.png,train_data/table/pubtabnet/val/PMC4509610_003_00.png
2882,PMC3582324_007_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.5321637426900585,1.0,0.4678362573099415,,,49.900000000000006,2,21,7,1,0,1,1,3,3,193,images/02882_PMC3582324_007_00.png,train_data/table/pubtabnet/val/PMC3582324_007_00.png
4238,PMC3255315_004_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4375,1.0,0.5625,,,49.25000000000001,2,3,7,4,2,2,2,2,8,39,images/04238_PMC3255315_004_01.png,train_data/table/pubtabnet/val/PMC3255315_004_01.png
1517,PMC3941320_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.42553191489361697,1.0,0.574468085106383,,,48.95,2,9,9,2,1,1,2,4,6,105,images/01517_PMC3941320_003_00.png,train_data/table/pubtabnet/val/PMC3941320_003_00.png
3389,PMC2774042_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.1071428571428571,1.0,0.8928571428571429,,,48.050000000000004,2,16,4,2,1,1,2,3,5,103,images/03389_PMC2774042_003_00.png,train_data/table/pubtabnet/val/PMC2774042_003_00.png
3540,PMC2278137_003_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.16260162601626016,0.8943089430894309,0.7317073170731707,,,48.050000000000004,2,24,4,1,0,1,1,3,3,149,images/03540_PMC2278137_003_01.png,train_data/table/pubtabnet/val/PMC2278137_003_01.png
4260,PMC5845984_004_03.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.42307692307692313,1.0,0.5769230769230769,,,48.00000000000001,2,6,7,3,1,2,2,3,8,62,images/04260_PMC5845984_004_03.png,train_data/table/pubtabnet/val/PMC5845984_004_03.png
2649,PMC2688344_006_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.0,-1.0,,,47.24999999999999,2,27,3,1,0,1,1,2,2,141,images/02649_PMC2688344_006_01.png,train_data/table/pubtabnet/val/PMC2688344_006_01.png
4961,PMC2880958_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.33333333333333337,-0.6666666666666666,,,47.15,3,7,6,2,0,2,1,5,7,61,images/04961_PMC2880958_005_00.png,train_data/table/pubtabnet/val/PMC2880958_005_00.png
198,PMC4494372_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.5925925925925926,1.0,0.40740740740740744,0.5925925925925926,0.5925925925925926,47.050000000000004,2,11,8,1,0,1,1,7,7,111,images/00198_PMC4494372_006_00.png,train_data/table/pubtabnet/val/PMC4494372_006_00.png
2213,PMC4870347_007_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,0.3035714285714286,-0.6964285714285714,,,46.900000000000006,2,10,4,3,2,1,2,2,6,70,images/02213_PMC4870347_007_00.png,train_data/table/pubtabnet/val/PMC4870347_007_00.png
4720,PMC1894806_003_00.png,long_range_dependency;tall_table;wide_table,,long-range relation evidence,0.703448275862069,1.0,0.29655172413793096,,,46.9,1,27,15,0,0,0,1,1,0,463,images/04720_PMC1894806_003_00.png,train_data/table/pubtabnet/val/PMC1894806_003_00.png
3364,PMC4555250_009_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;wide_table,,horizontal branch / colspan evidence;long-range relation evidence,0.6666666666666667,1.0,0.33333333333333326,,,46.64999999999999,1,9,10,2,0,2,1,5,9,111,images/03364_PMC4555250_009_00.png,train_data/table/pubtabnet/val/PMC4555250_009_00.png
3282,PMC1592107_004_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;wide_table,,horizontal branch / colspan evidence;long-range relation evidence,0.48514851485148514,1.0,0.5148514851485149,,,46.5,1,9,10,2,0,2,1,5,8,112,images/03282_PMC1592107_004_01.png,train_data/table/pubtabnet/val/PMC1592107_004_01.png
1595,PMC5455667_006_00.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,0.5555555555555556,1.0,0.4444444444444444,,,46.1,2,8,5,3,1,2,2,2,6,66,images/01595_PMC5455667_006_00.png,train_data/table/pubtabnet/val/PMC5455667_006_00.png
34,PMC4208222_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.1964285714285714,1.0,0.8035714285714286,1.0,1.0,45.75,2,6,8,2,1,1,2,5,7,65,images/00034_PMC4208222_006_00.png,train_data/table/pubtabnet/val/PMC4208222_006_00.png
713,PMC5133523_002_00.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,0.24390243902439024,1.0,0.7560975609756098,1.0,1.0,45.65,2,6,5,3,2,1,2,3,7,51,images/00713_PMC5133523_002_00.png,train_data/table/pubtabnet/val/PMC5133523_002_00.png
4052,PMC3424529_003_00.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,1.0,0.07317073170731703,-0.926829268292683,,,45.65,2,6,5,3,2,1,2,3,7,51,images/04052_PMC3424529_003_00.png,train_data/table/pubtabnet/val/PMC3424529_003_00.png
4950,PMC3425802_002_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,1.0,0.0,-1.0,,,45.6,1,32,2,1,1,0,2,1,2,134,images/04950_PMC3425802_002_00.png,train_data/table/pubtabnet/val/PMC3425802_002_00.png
3342,PMC4869296_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.3125,-0.6875,,,45.449999999999996,2,15,5,2,0,2,1,2,4,113,images/03342_PMC4869296_004_00.png,train_data/table/pubtabnet/val/PMC4869296_004_00.png
1491,PMC2736918_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,1.0,0.16279069767441856,-0.8372093023255814,,,45.050000000000004,1,25,4,1,0,1,1,3,3,155,images/01491_PMC2736918_005_00.png,train_data/table/pubtabnet/val/PMC2736918_005_00.png
3502,PMC5078090_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.30434782608695654,-0.6956521739130435,,,44.9,2,16,6,1,0,1,1,4,4,132,images/03502_PMC5078090_003_00.png,train_data/table/pubtabnet/val/PMC5078090_003_00.png
48,PMC4225768_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.0,-1.0,0.0,0.0,44.800000000000004,2,13,6,2,0,2,1,2,4,112,images/00048_PMC4225768_004_00.png,train_data/table/pubtabnet/val/PMC4225768_004_00.png
1777,PMC4302093_005_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.5178571428571428,1.0,0.4821428571428572,,,44.699999999999996,1,13,3,2,2,0,7,1,9,68,images/01777_PMC4302093_005_00.png,train_data/table/pubtabnet/val/PMC4302093_005_00.png
897,PMC5080400_005_00.png,long_range_dependency;tall_table,dual_branch_complementary,long-range relation evidence;axis ablation evidence,0.9775280898876404,0.3146067415730337,-0.6629213483146067,0.30711610486891383,0.30711610486891383,44.5,1,44,5,0,0,0,1,1,0,312,images/00897_PMC5080400_005_00.png,train_data/table/pubtabnet/val/PMC5080400_005_00.png
3511,PMC5829521_003_00.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency,,horizontal branch / colspan evidence;vertical branch / rowspan evidence,0.375,1.0,0.625,,,44.400000000000006,1,5,4,4,1,3,2,2,8,42,images/03511_PMC5829521_003_00.png,train_data/table/pubtabnet/val/PMC5829521_003_00.png
1006,PMC5104688_002_02.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,0.2857142857142857,1.0,0.7142857142857143,,,44.00000000000001,2,6,5,3,1,2,2,2,6,52,images/01006_PMC5104688_002_02.png,train_data/table/pubtabnet/val/PMC5104688_002_02.png
711,PMC5307813_004_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.39473684210526316,0.6973684210526316,0.3026315789473685,0.39473684210526316,0.39473684210526316,43.50000000000001,1,15,4,2,0,2,1,4,8,94,images/00711_PMC5307813_004_00.png,train_data/table/pubtabnet/val/PMC5307813_004_00.png
1262,PMC5870514_005_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.15625,0.859375,0.703125,,,43.35,2,10,5,2,1,1,2,3,5,77,images/01262_PMC5870514_005_01.png,train_data/table/pubtabnet/val/PMC5870514_005_01.png
934,PMC4082174_005_00.png,row_col_span;long_range_dependency;vertical_dependency,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,vertical branch / rowspan evidence;long-range relation evidence;axis ablation evidence,0.8285714285714285,0.8285714285714285,0.0,0.34782608695652173,0.34782608695652173,42.9,1,9,6,3,3,0,2,1,6,82,images/00934_PMC4082174_005_00.png,train_data/table/pubtabnet/val/PMC4082174_005_00.png
2022,PMC2661891_003_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.8994974874371859,0.0,-0.8994974874371859,,,42.9,1,44,3,0,0,0,1,1,0,224,images/02022_PMC2661891_003_00.png,train_data/table/pubtabnet/val/PMC2661891_003_00.png
1465,PMC3777717_002_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.10967741935483866,-0.8903225806451613,,,42.9,1,36,3,0,0,0,1,1,0,184,images/01465_PMC3777717_002_00.png,train_data/table/pubtabnet/val/PMC3777717_002_00.png
894,PMC4287212_002_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.6129032258064516,1.0,0.3870967741935484,1.0,1.0,42.24999999999999,2,7,8,1,0,1,1,7,7,71,images/00894_PMC4287212_002_00.png,train_data/table/pubtabnet/val/PMC4287212_002_00.png
2983,PMC4183415_004_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.09859154929577463,1.0,0.9014084507042254,,,42.05,1,17,3,2,0,2,1,3,6,91,images/02983_PMC4183415_004_00.png,train_data/table/pubtabnet/val/PMC4183415_004_00.png
1529,PMC5293810_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.5217391304347826,1.0,0.4782608695652174,,,41.95,2,14,7,1,0,1,1,3,3,119,images/01529_PMC5293810_006_00.png,train_data/table/pubtabnet/val/PMC5293810_006_00.png
650,PMC3496644_001_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,1.0,1.0,1.0,1.0,41.949999999999996,2,13,3,2,1,1,2,2,4,73,images/00650_PMC3496644_001_00.png,train_data/table/pubtabnet/val/PMC3496644_001_00.png
106,PMC4184739_001_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.47619047619047616,1.0,0.5238095238095238,1.0,1.0,41.5,2,4,9,2,0,2,1,4,8,48,images/00106_PMC4184739_001_00.png,train_data/table/pubtabnet/val/PMC4184739_001_00.png
1125,PMC6019019_004_00.png,row_col_span;vertical_dependency;horizontal_dependency,,horizontal branch / colspan evidence;vertical branch / rowspan evidence,1.0,0.02777777777777779,-0.9722222222222222,,,41.5,1,8,3,3,2,1,3,2,8,48,images/01125_PMC6019019_004_00.png,train_data/table/pubtabnet/val/PMC6019019_004_00.png
3415,PMC5015230_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.3055555555555556,-0.6944444444444444,,,41.25,2,11,5,2,0,2,1,2,4,85,images/03415_PMC5015230_003_00.png,train_data/table/pubtabnet/val/PMC5015230_003_00.png
1966,PMC3337281_002_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.9634703196347032,0.0,-0.9634703196347032,,,40.5,1,27,7,0,0,0,1,1,0,247,images/01966_PMC3337281_002_00.png,train_data/table/pubtabnet/val/PMC3337281_002_00.png
1320,PMC3834280_002_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.11111111111111116,0.9365079365079365,0.8253968253968254,,,40.15,1,15,3,2,0,2,1,3,6,81,images/01320_PMC3834280_002_00.png,train_data/table/pubtabnet/val/PMC3834280_002_00.png
4416,PMC4458039_003_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4897959183673469,1.0,0.5102040816326531,,,40.05,2,11,3,2,1,1,2,2,4,63,images/04416_PMC4458039_003_00.png,train_data/table/pubtabnet/val/PMC4458039_003_00.png
3787,PMC5296956_006_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.39583333333333337,1.0,0.6041666666666666,,,39.95,1,11,3,2,2,0,5,1,10,57,images/03787_PMC5296956_006_00.png,train_data/table/pubtabnet/val/PMC5296956_006_00.png
152,PMC2889900_002_00.png,long_range_dependency;tall_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,long-range relation evidence;axis ablation evidence,0.9621621621621621,1.0,0.037837837837837895,0.9243243243243243,0.9243243243243243,39.0,1,26,6,0,0,0,1,1,0,212,images/00152_PMC2889900_002_00.png,train_data/table/pubtabnet/val/PMC2889900_002_00.png
4974,PMC3215959_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.40909090909090906,1.0,0.5909090909090909,,,38.85,2,5,7,2,0,2,1,3,6,51,images/04974_PMC3215959_004_00.png,train_data/table/pubtabnet/val/PMC3215959_004_00.png
1666,PMC5539715_010_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.4571428571428572,1.0,0.5428571428571428,,,38.74999999999999,1,5,6,2,0,2,1,6,9,43,images/01666_PMC5539715_010_01.png,train_data/table/pubtabnet/val/PMC5539715_010_01.png
538,PMC5015193_003_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.3295454545454546,1.0,0.6704545454545454,1.0,1.0,38.7,1,17,4,1,0,1,1,4,4,106,images/00538_PMC5015193_003_00.png,train_data/table/pubtabnet/val/PMC5015193_003_00.png
4747,PMC3937714_001_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.6571428571428571,1.0,0.34285714285714286,,,38.65,2,4,8,1,0,1,1,7,7,41,images/04747_PMC3937714_001_00.png,train_data/table/pubtabnet/val/PMC3937714_001_00.png
4477,PMC3649374_004_00.png,row_col_span;vertical_dependency,,vertical branch / rowspan evidence,0.5166666666666666,1.0,0.4833333333333334,,,38.400000000000006,1,7,4,3,3,0,2,1,6,52,images/04477_PMC3649374_004_00.png,train_data/table/pubtabnet/val/PMC3649374_004_00.png
2419,PMC4425876_002_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.1785714285714286,1.0,0.8214285714285714,,,38.4,2,16,4,1,1,0,2,1,2,102,images/02419_PMC4425876_002_01.png,train_data/table/pubtabnet/val/PMC4425876_002_01.png
2342,PMC2975846_003_01.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,0.4772727272727273,1.0,0.5227272727272727,,,38.35,2,8,4,2,1,1,2,2,4,55,images/02342_PMC2975846_003_01.png,train_data/table/pubtabnet/val/PMC2975846_003_01.png
496,PMC5913313_005_00.png,row_col_span;long_range_dependency;horizontal_dependency,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.018181818181818188,0.4482758620689655,0.43009404388714734,0.0,0.0,38.25,1,13,3,2,0,2,1,3,6,71,images/00496_PMC5913313_005_00.png,train_data/table/pubtabnet/val/PMC5913313_005_00.png
747,PMC2533649_007_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,horizontal_branch_better,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.9117647058823529,1.0,0.08823529411764708,1.0,0.9117647058823529,38.05,2,11,5,1,0,1,1,4,4,81,images/00747_PMC2533649_007_01.png,train_data/table/pubtabnet/val/PMC2533649_007_01.png
4465,PMC5833098_002_02.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.052631578947368474,1.0,0.9473684210526315,,,37.75000000000001,2,8,6,1,0,1,1,5,5,67,images/04465_PMC5833098_002_02.png,train_data/table/pubtabnet/val/PMC5833098_002_02.png
2515,PMC3167762_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.30508474576271183,0.7966101694915254,0.4915254237288136,,,37.75000000000001,2,8,6,1,0,1,1,5,5,67,images/02515_PMC3167762_005_00.png,train_data/table/pubtabnet/val/PMC3167762_005_00.png
